PL25_M23	ref|WP_443121293.1|	51.389	360	158	8	22	368	31	386	9.57e-106	327	peptidoglycan DD-metalloendopeptidase family protein [Halobacillus sp. H74]	3457436	N/A
PL25_M23	ref|WP_391374839.1|	49.030	361	164	6	22	368	7	361	1.53e-102	318	peptidoglycan DD-metalloendopeptidase family protein [Lysinibacillus sp. KU-BSD001]	3141328	N/A
PL25_M23	ref|WP_380771496.1|	52.698	315	133	5	66	370	71	379	2.58e-98	308	peptidoglycan DD-metalloendopeptidase family protein [Siminovitchia sediminis]	1274353	N/A
PL25_M23	ref|WP_144460345.1|	52.698	315	133	5	66	370	71	379	3.54e-98	307	peptidoglycan DD-metalloendopeptidase family protein [Siminovitchia fortis]	254758	N/A
PL25_M23	ref|WP_052400764.1|	46.486	370	169	8	19	367	2	363	8.68e-96	301	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Oceanobacillus]	182709;545501;1462527	N/A;N/A;N/A
PL25_M23	ref|WP_340833285.1|	46.398	347	171	6	23	363	15	352	3.95e-94	296	peptidoglycan DD-metalloendopeptidase family protein [Margalitia sp. FSL K6-0131]	2954604	N/A
PL25_M23	ref|WP_415778640.1|	46.471	340	171	5	27	363	21	352	1.06e-93	295	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Bacillota]	1239;1872527;2675271	N/A;N/A;N/A
PL25_M23	ref|WP_440440272.1|	51.987	302	135	6	69	366	65	360	2.24e-93	295	peptidoglycan DD-metalloendopeptidase family protein [Peribacillus frigoritolerans]	450367	N/A
PL25_M23	ref|WP_453509148.1|	51.656	302	136	6	69	366	40	335	4.36e-93	293	peptidoglycan DD-metalloendopeptidase family protein, partial [Streptomyces sp. NPDC055080]	3345531	N/A
PL25_M23	ref|WP_392723777.1|	51.656	302	136	6	69	366	65	360	4.99e-93	293	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Bacillati]	421767;1783272;1854574	N/A;N/A;N/A
PL25_M23	ref|WP_379165135.1|	51.656	302	136	6	69	366	47	342	6.35e-93	293	peptidoglycan DD-metalloendopeptidase family protein, partial [Peribacillus butanolivorans]	421767	N/A
PL25_M23	ref|WP_181473872.1|	51.603	312	141	5	60	364	38	346	6.76e-93	293	M23 family metallopeptidase [Halobacillus locisalis]	220753	N/A
PL25_M23	ref|WP_243292829.1|	47.397	365	167	11	26	368	7	368	8.18e-91	288	peptidoglycan DD-metalloendopeptidase family protein [Bacillus sp. FJAT-47783]	2922712	N/A
PL25_M23	ref|WP_213429141.1|	45.507	345	175	7	24	367	33	365	3.02e-88	282	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus]	44249;130049;2912268	N/A;N/A;N/A
PL25_M23	gb|MCC4313474.1|	45.278	360	172	11	18	365	13	359	6.28e-88	281	hypothetical protein [Carnobacterium maltaromaticum]	2751	N/A
PL25_M23	ref|WP_413242722.1|	44.957	347	177	8	25	367	43	379	9.21e-88	281	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus jepli]	3132209	N/A
PL25_M23	ref|WP_229252482.1|	45.278	360	172	11	18	365	6	352	1.02e-87	280	peptidoglycan DD-metalloendopeptidase family protein [Carnobacterium maltaromaticum]	2751	N/A
PL25_M23	ref|WP_082231923.1|	47.040	321	160	4	46	364	36	348	1.17e-87	280	peptidoglycan DD-metalloendopeptidase family protein [Halobacillus massiliensis]	1926286	N/A
PL25_M23	gb|EGL15072.1|	48.026	304	143	6	63	364	257	547	2.07e-87	286	peptidase, M23 family [Paenibacillus sp. HGF7]	944559;1078505	N/A;N/A
PL25_M23	ref|WP_231392196.1|	48.026	304	143	6	63	364	296	586	4.16e-87	286	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [unclassified Paenibacillus]	185978;944559;1078505	N/A;N/A;N/A
PL25_M23	ref|WP_341115568.1|	45.278	360	172	11	18	365	6	352	9.83e-87	277	peptidoglycan DD-metalloendopeptidase family protein [Carnobacterium sp. FSL E2-0243]	2921365	N/A
PL25_M23	ref|WP_144625337.1|	46.933	326	158	8	45	364	76	392	3.15e-86	278	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Bacillus subtilis group]	1423;492670;653685	N/A;N/A;N/A
PL25_M23	ref|WP_173918989.1|	47.319	317	156	4	46	360	36	343	5.66e-86	275	peptidoglycan DD-metalloendopeptidase family protein [Halobacillus sp. Marseille-Q1614]	2709134	N/A
PL25_M23	gb|MBD7939652.1|	44.767	344	168	9	32	364	2	334	1.52e-85	274	peptidoglycan DD-metalloendopeptidase family protein [Cytobacillus stercorigallinarum]	2762240	N/A
PL25_M23	ref|WP_336766092.1|	42.582	364	184	11	19	366	2	356	3.54e-85	273	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. USHLN196]	3081291	N/A
PL25_M23	ref|WP_459286492.1|	42.818	362	182	11	19	364	2	354	4.48e-85	273	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus vandeheii]	3035917	N/A
PL25_M23	ref|WP_337035791.1|	42.818	362	182	11	19	364	2	354	4.88e-85	273	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus illinoisensis]	59845	N/A
PL25_M23	ref|WP_225230805.1|	43.478	368	189	9	9	364	13	373	8.38e-85	273	peptidoglycan DD-metalloendopeptidase family protein [Cytobacillus stercorigallinarum]	2762240	N/A
PL25_M23	ref|WP_193065424.1|	41.645	377	180	10	19	367	2	366	2.31e-84	272	peptidoglycan DD-metalloendopeptidase family protein [Oceanobacillus oncorhynchi]	545501	N/A
PL25_M23	ref|WP_253500519.1|	46.645	313	150	8	62	364	49	354	5.01e-84	270	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus polysaccharolyticus]	582692	N/A
PL25_M23	ref|WP_090905445.1|	46.326	313	151	8	62	364	49	354	8.42e-84	270	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. OK076]	1884379	N/A
PL25_M23	gb|KMM61068.1|	43.182	352	178	8	27	364	5	348	1.70e-83	269	hypothetical protein ACH95_07980 [Bacillus glycinifermentans]	1664069	N/A
PL25_M23	ref|WP_218047977.1|	43.137	357	179	9	24	364	25	373	2.78e-83	269	peptidoglycan DD-metalloendopeptidase family protein [Bacillus licheniformis]	1402	N/A
PL25_M23	ref|WP_172691963.1|	43.137	357	179	9	24	364	25	373	2.81e-83	269	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Bacillus]	1386;1402;1664069	N/A;N/A;N/A
PL25_M23	ref|WP_326068009.1|	43.137	357	179	9	24	364	25	373	2.87e-83	269	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Bacillus subtilis group]	1402;1423;653685	N/A;N/A;N/A
PL25_M23	ref|WP_268348884.1|	42.857	357	180	9	24	364	25	373	3.27e-83	269	peptidoglycan DD-metalloendopeptidase family protein [Bacillus haynesii]	1925021	N/A
PL25_M23	ref|WP_017474141.1|	43.137	357	179	9	24	364	25	373	3.38e-83	269	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Bacillus]	1386;1402;1409;1232672;1664069;3122972;3373600	N/A;N/A;N/A;N/A;N/A;N/A;N/A
PL25_M23	ref|WP_268346717.1|	43.137	357	170	9	33	364	25	373	5.99e-83	268	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Bacillus]	1386;1402;1925021	N/A;N/A;N/A
PL25_M23	ref|WP_251647350.1|	43.027	337	179	10	32	360	27	358	1.18e-82	267	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Bacillaceae]	1311;28031;186817;2921678;2939567	N/A;N/A;N/A;N/A;N/A
PL25_M23	gb|AYC54099.1|	44.012	334	169	7	41	364	5	330	4.94e-82	265	hypothetical protein C7M53_22895 [Bacillus licheniformis]	1402;1409	N/A;N/A
PL25_M23	ref|WP_017815158.1|	42.541	362	183	9	22	364	1	356	5.06e-82	265	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus shenyangensis]	1434724	N/A
PL25_M23	ref|WP_019688376.1|	42.105	361	186	12	19	364	2	354	5.60e-82	265	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus polymyxa]	1406;1036171	N/A;N/A
PL25_M23	ref|WP_268412158.1|	42.857	357	171	9	33	364	25	373	5.93e-82	266	peptidoglycan DD-metalloendopeptidase family protein [Bacillus licheniformis]	1402	N/A
PL25_M23	ref|WP_126666970.1|	42.105	361	186	12	19	364	2	354	7.74e-82	265	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus polymyxa]	1406	N/A
PL25_M23	ref|WP_342437610.1|	43.235	340	166	9	45	364	2	334	1.11e-81	264	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. FSL L8-0436]	2954686	N/A
PL25_M23	ref|WP_330721863.1|	41.828	361	187	12	19	364	2	354	1.56e-81	264	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus polymyxa]	1406	N/A
PL25_M23	ref|WP_290410654.1|	42.105	361	186	12	19	364	2	354	1.88e-81	264	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus polymyxa]	1406	N/A
PL25_M23	ref|WP_430097725.1|	41.828	361	187	12	19	364	2	354	3.56e-81	263	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus polymyxa]	1406	N/A
PL25_M23	ref|WP_326243746.1|	46.933	326	158	8	45	364	76	392	3.88e-81	265	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Bacillus subtilis group]	1423;96241;653685	N/A;N/A;N/A
PL25_M23	ref|WP_144523896.1|	43.787	338	167	8	41	364	50	378	4.64e-81	264	peptidoglycan DD-metalloendopeptidase family protein [Bacillus pumilus]	1408	N/A
PL25_M23	ref|WP_213380728.1|	46.933	326	158	8	45	364	76	392	4.66e-81	264	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Bacillus subtilis group]	1423;653685;2054641	N/A;N/A;N/A
PL25_M23	ref|WP_474970554.1|	47.692	325	154	6	45	364	37	350	9.63e-81	262	peptidoglycan DD-metalloendopeptidase family protein [Halobacillus sp. ABH2_015]	3477715	N/A
PL25_M23	ref|WP_073411996.1|	45.860	314	150	7	62	364	74	378	9.88e-81	263	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Bacillus]	1386;1402;1408;2572115	N/A;N/A;N/A;N/A
PL25_M23	ref|WP_073208534.1|	46.006	313	149	7	63	364	75	378	1.23e-80	263	peptidoglycan DD-metalloendopeptidase family protein [Bacillus safensis]	561879	N/A
PL25_M23	ref|WP_474317616.1|	41.828	361	187	12	19	364	2	354	1.37e-80	262	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. TSM33]	3388493	N/A
PL25_M23	ref|WP_367912948.1|	45.860	314	150	7	62	364	74	378	1.95e-80	262	peptidoglycan DD-metalloendopeptidase family protein [Bacillus pumilus]	1408	N/A
PL25_M23	gb|QWS52513.1|	45.223	314	152	7	62	364	29	333	2.01e-80	261	peptidoglycan DD-metalloendopeptidase family protein [Bacillus sp. JNUCC-24]	2842458	N/A
PL25_M23	ref|WP_096882194.1|	46.006	313	149	7	63	364	75	378	2.06e-80	262	peptidoglycan DD-metalloendopeptidase family protein [Bacillus altitudinis]	293387	N/A
PL25_M23	ref|WP_134914831.1|	42.061	359	189	10	19	364	2	354	3.30e-80	261	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. IHB B 3084]	867076	N/A
PL25_M23	ref|WP_413023458.1|	42.105	361	186	8	20	364	20	373	4.11e-80	261	peptidoglycan DD-metalloendopeptidase family protein [Peribacillus frigoritolerans]	450367	N/A
PL25_M23	ref|WP_341055867.1|	45.223	314	152	7	62	364	74	378	5.74e-80	261	peptidoglycan DD-metalloendopeptidase family protein [Bacillus sp. FSL M8-0256]	2954578	N/A
PL25_M23	ref|WP_253207528.1|	41.551	361	180	9	26	364	26	377	6.15e-80	261	peptidoglycan DD-metalloendopeptidase family protein [Bacillus sp. JNUCC-24]	2842458	N/A
PL25_M23	ref|WP_322163180.1|	41.551	361	188	12	19	364	2	354	6.38e-80	260	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus polymyxa]	1406	N/A
PL25_M23	ref|WP_144472451.1|	45.541	314	151	7	62	364	74	378	7.28e-80	261	peptidoglycan DD-metalloendopeptidase family protein [Bacillus pumilus]	1408;315750	N/A;N/A
PL25_M23	ref|WP_410973688.1|	45.223	314	152	7	62	364	74	378	8.66e-80	261	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Bacillus]	1386;561879;2954760	N/A;N/A;N/A
PL25_M23	ref|WP_257127122.1|	41.551	361	188	12	19	364	2	354	9.52e-80	259	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus polymyxa]	1406	N/A
PL25_M23	ref|WP_332085996.1|	42.458	358	181	11	19	360	2	350	1.06e-79	259	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. GYB006]	2994394	N/A
PL25_M23	ref|WP_288394285.1|	44.058	345	167	10	20	351	2	333	1.50e-79	259	peptidoglycan DD-metalloendopeptidase family protein [uncultured Vagococcus sp.]	189676	N/A
PL25_M23	ref|WP_126796176.1|	43.895	344	168	9	20	351	2	332	1.83e-79	258	peptidoglycan DD-metalloendopeptidase family protein [Vagococcus carniphilus]	218144;1933889	N/A;N/A
PL25_M23	ref|WP_332086251.1|	42.308	364	185	11	19	366	2	356	2.05e-79	259	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. GYB006]	2994394	N/A
PL25_M23	ref|WP_483873176.1|	41.783	359	190	10	19	364	2	354	3.84e-79	258	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus maysiensis]	1155954	N/A
PL25_M23	ref|WP_428749289.1|	44.798	346	163	11	20	351	2	333	3.89e-79	258	peptidoglycan DD-metalloendopeptidase family protein [Vagococcus fluvialis]	2738	N/A
PL25_M23	ref|WP_420499675.1|	45.087	346	162	11	20	351	2	333	9.55e-79	257	peptidoglycan DD-metalloendopeptidase family protein [Vagococcus fluvialis]	2738	N/A
PL25_M23	ref|WP_069011625.1|	41.551	361	188	12	19	364	2	354	1.06e-78	257	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus]	1406;44249;2921620	N/A;N/A;N/A
PL25_M23	ref|WP_216882248.1|	43.626	353	181	9	23	364	3	348	1.19e-78	256	peptidoglycan DD-metalloendopeptidase family protein [Bacillus subtilis]	1423	N/A
PL25_M23	ref|WP_302881375.1|	41.854	356	187	10	19	364	2	347	1.21e-78	256	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus ehimensis]	79264	N/A
PL25_M23	ref|WP_191804995.1|	41.436	362	187	11	19	364	2	354	5.15e-78	255	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus gallinarum]	2762232	N/A
PL25_M23	ref|WP_213534565.1|	45.714	315	154	8	62	366	49	356	5.53e-78	255	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. J45TS6]	2807196	N/A
PL25_M23	tpg|HHW36839.1|	43.804	347	170	10	25	365	21	348	5.94e-78	254	peptidoglycan DD-metalloendopeptidase family protein [Caryophanales bacterium]	1904864	N/A
PL25_M23	ref|WP_250242968.1|	40.997	361	190	12	19	364	2	354	8.44e-78	254	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus polymyxa]	1406	N/A
PL25_M23	ref|WP_328232248.1|	43.804	347	170	10	25	365	21	348	1.03e-77	254	peptidoglycan DD-metalloendopeptidase family protein [Schinkia azotoformans]	1454	N/A
PL25_M23	ref|WP_423054298.1|	44.348	345	166	10	20	351	2	333	1.25e-77	254	peptidoglycan DD-metalloendopeptidase family protein [Vagococcus fluvialis]	2738	N/A
PL25_M23	ref|WP_440385268.1|	44.602	352	176	9	19	364	36	374	1.65e-77	255	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus cellulositrophicus]	562959	N/A
PL25_M23	ref|WP_311873486.1|	44.058	345	167	10	20	351	2	333	1.95e-77	253	peptidoglycan DD-metalloendopeptidase family protein [Vagococcus fluvialis]	2738	N/A
PL25_M23	ref|WP_430152637.1|	40.443	361	192	12	19	364	2	354	7.64e-77	252	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus jamilae]	114136	N/A
PL25_M23	ref|WP_202032996.1|	41.620	358	184	11	19	360	2	350	8.00e-77	252	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [unclassified Paenibacillus]	58172;185978;2807196	N/A;N/A;N/A
PL25_M23	gb|EAD0146148.1|	44.681	329	160	7	30	351	26	339	1.64e-76	251	hypothetical protein [Listeria monocytogenes]	1639	N/A
PL25_M23	gb|EAC2412645.1|	44.681	329	160	7	30	351	26	339	3.77e-76	250	hypothetical protein [Listeria monocytogenes]	1639	N/A
PL25_M23	gb|OMF44763.1|	46.319	326	157	8	44	364	35	347	4.78e-76	250	hypothetical protein BK138_34495 [Paenibacillus rhizosphaerae]	297318	N/A
PL25_M23	gb|MGM9924835.1|	47.115	312	156	5	63	368	23	331	6.13e-76	249	peptidoglycan DD-metalloendopeptidase family protein [Bacillus sp. (in: firmicutes)]	1409	N/A
PL25_M23	ref|WP_005552021.1|	49.020	306	144	6	64	367	69	364	9.20e-76	250	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus alvei]	44250;1206781	N/A;N/A
PL25_M23	ref|WP_084204309.1|	46.769	325	157	8	44	364	62	374	1.41e-75	250	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus]	44249;297318;2921637	N/A;N/A;N/A
PL25_M23	ref|WP_367759922.1|	43.733	359	178	11	17	364	8	353	1.15e-74	246	peptidoglycan DD-metalloendopeptidase family protein [Ammoniphilus soli]	3158265	N/A
PL25_M23	ref|WP_052000459.1|	50.519	289	126	7	93	368	1	285	2.27e-74	243	M23 family metallopeptidase [Gracilibacillus boraciitolerans]	307521;1298598	N/A;N/A
PL25_M23	ref|WP_127606892.1|	40.449	356	193	9	19	364	2	348	4.54e-74	245	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus]	44249;59846;2490856	N/A;N/A;N/A
PL25_M23	ref|WP_087572327.1|	40.449	356	193	9	19	364	2	348	4.79e-74	244	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. MY03]	302980	N/A
PL25_M23	ref|WP_093291768.1|	41.026	351	188	8	24	364	16	357	5.44e-74	245	peptidoglycan DD-metalloendopeptidase family protein [Thermoactinomyces sp. DSM 45892]	1882753	N/A
PL25_M23	ref|WP_148246246.1|	39.888	356	195	9	19	364	2	348	6.48e-74	244	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. Cedars]	1980674	N/A
PL25_M23	ref|WP_094050842.1|	40.449	356	193	9	19	364	2	348	1.60e-73	243	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [unclassified Cohnella]	1938751;1955714;2636738	N/A;N/A;N/A
PL25_M23	ref|WP_021624024.1|	40.169	356	194	9	19	364	2	348	4.71e-73	242	peptidoglycan DD-metalloendopeptidase family protein [Aneurinibacillus aneurinilyticus]	1391;649747	N/A;N/A
PL25_M23	ref|WP_076315507.1|	44.194	310	156	8	65	364	170	472	1.18e-71	242	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. FSL H7-0326]	1921144	N/A
PL25_M23	ref|WP_326115602.1|	42.274	343	182	7	26	364	41	371	2.71e-71	239	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus lautus]	1401	N/A
PL25_M23	ref|WP_226551759.1|	46.528	288	138	8	71	351	388	666	2.60e-70	244	peptidoglycan DD-metalloendopeptidase family protein [Rossellomorea aquimaris]	189382	N/A
PL25_M23	gb|OWA33032.1|	46.711	304	148	6	63	364	90	381	4.25e-70	236	hypothetical protein B9G55_23835 [Saccharibacillus sp. O16]	1978120	N/A
PL25_M23	ref|WP_088491449.1|	46.711	304	148	6	63	364	90	381	4.79e-70	236	peptidoglycan DD-metalloendopeptidase family protein [Saccharibacillus sp. O23]	2009338	N/A
PL25_M23	ref|WP_303534472.1|	48.789	289	131	10	71	351	365	644	3.96e-69	241	peptidoglycan DD-metalloendopeptidase family protein [Anaerobacillus sp. 1_MG-2023]	3062655	N/A
PL25_M23	ref|WP_056042633.1|	45.048	313	139	10	64	365	297	587	6.16e-69	238	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. Leaf72]	1736234	N/A
PL25_M23	ref|WP_132220440.1|	40.563	355	182	14	26	366	17	356	7.54e-69	231	peptidoglycan DD-metalloendopeptidase family protein [Laceyella sacchari]	37482	N/A
PL25_M23	ref|WP_280788192.1|	46.429	308	128	11	70	364	321	604	7.64e-69	238	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. PastF-3]	2940626	N/A
PL25_M23	ref|WP_341109644.1|	46.429	308	128	11	70	364	321	604	9.23e-69	238	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [unclassified Paenibacillus]	185978;2921482;2921492	N/A;N/A;N/A
PL25_M23	ref|WP_094877631.1|	46.429	308	128	11	70	364	319	602	9.43e-69	238	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus sp. VTT E-133291]	1986223	N/A
PL25_M23	ref|WP_348625403.1|	40.720	361	191	12	19	364	2	354	2.02e-68	230	peptidoglycan DD-metalloendopeptidase family protein [Paenibacillus peoriae]	59893	N/A
PL25_M23	ref|WP_106342610.1|	41.226	359	194	11	11	360	19	369	2.32e-68	231	peptidoglycan DD-metalloendopeptidase family protein [Laceyella sediminis]	573074	N/A
PL25_M23	ref|WP_132219563.1|	45.695	302	148	10	67	360	76	369	2.82e-68	231	peptidoglycan DD-metalloendopeptidase family protein [Laceyella sacchari]	37482	N/A
PL25_M23	ref|WP_259436220.1|	46.358	302	146	10	67	360	76	369	4.47e-68	230	peptidoglycan DD-metalloendopeptidase family protein [Laceyella sacchari]	37482	N/A
PL25_M23	ref|WP_482885037.1|	46.358	302	146	10	67	360	76	369	6.87e-68	229	peptidoglycan DD-metalloendopeptidase family protein [Laceyella sacchari]	37482	N/A
PL25_M23	ref|WP_386089091.1|	37.903	372	201	8	10	366	4	360	9.12e-68	229	peptidoglycan DD-metalloendopeptidase family protein [Thermoactinomyces vulgaris]	2026	N/A
PL25_M23	gb|EFV74587.1|	44.483	290	144	7	71	355	38	315	2.39e-67	227	hypothetical protein HMPREF1013_05229 [Bacillus sp. 2_A_57_CT2]	665959	N/A
PL25_M23	ref|WP_194219876.1|	47.387	287	138	8	71	351	365	644	2.68e-67	236	peptidoglycan DD-metalloendopeptidase family protein [Guptibacillus hwajinpoensis]	208199	N/A
PL25_M23	ref|WP_456120107.1|	46.358	302	146	10	67	360	76	369	3.88e-67	228	peptidoglycan DD-metalloendopeptidase family protein [Laceyella tengchongensis]	574699	N/A
PL25_M23	ref|WP_118923024.1|	46.316	285	138	7	71	351	395	668	7.09e-67	235	peptidoglycan DD-metalloendopeptidase family protein [Neobacillus notoginsengisoli]	1578198	N/A
PL25_M23	ref|WP_154987854.1|	40.947	359	195	11	11	360	19	369	7.15e-67	227	peptidoglycan DD-metalloendopeptidase family protein [Laceyella tengchongensis]	574699	N/A
PL25_M23	ref|WP_052153933.1|	40.616	357	189	12	22	364	26	373	2.51e-66	226	MULTISPECIES: peptidoglycan DD-metalloendopeptidase family protein [Thermoactinomyces]	2023;1329516;2767427;2767428	N/A;N/A;N/A;N/A
PL25_M23	ref|WP_198059485.1|	40.616	357	189	12	22	364	26	373	2.65e-66	226	peptidoglycan DD-metalloendopeptidase family protein [Thermoactinomyces sp. CICC 10521]	2767426	N/A
PL25_M23	ref|WP_102991528.1|	46.026	302	147	10	67	360	76	369	8.27e-66	224	peptidoglycan DD-metalloendopeptidase family protein [Laceyella tengchongensis]	574699	N/A
